County Code,County Title,MSA Code,MSA Title,CSA Code,CSA Title
31111,"Lincoln County, Nebraska",C3582,"North Platte, NE MicroSA",,
31113,"Logan County, Nebraska",C3582,"North Platte, NE MicroSA",,
31119,"Madison County, Nebraska",C3574,"Norfolk, NE MicroSA",,
31121,"Merrick County, Nebraska",C2426,"Grand Island, NE MSA",,
31139,"Pierce County, Nebraska",C3574,"Norfolk, NE MicroSA",,
31141,"Platte County, Nebraska",C1810,"Columbus, NE MicroSA",,
31153,"Sarpy County, Nebraska",C3654,"Omaha, NE-IA MSA",CS420,"Omaha-Fremont, NE-IA CSA"
31155,"Saunders County, Nebraska",C3654,"Omaha, NE-IA MSA",CS420,"Omaha-Fremont, NE-IA CSA"
31157,"Scotts Bluff County, Nebraska",C4242,"Scottsbluff, NE MicroSA",,
31159,"Seward County, Nebraska",C3070,"Lincoln, NE MSA",CS339,"Lincoln-Beatrice, NE CSA"
31167,"Stanton County, Nebraska",C3574,"Norfolk, NE MicroSA",,
31177,"Washington County, Nebraska",C3654,"Omaha, NE-IA MSA",CS420,"Omaha-Fremont, NE-IA CSA"
31181,"Webster County, Nebraska",C2558,"Hastings, NE MicroSA",,
32001,"Churchill County, Nevada",C2198,"Fallon, NV MicroSA",CS456,"Reno-Carson City-Gardnerville Ranchos, NV-CA CSA"
32003,"Clark County, Nevada",C2982,"Las Vegas-Henderson-North Las Vegas, NV MSA",CS332,"Las Vegas-Henderson, NV CSA"
32005,"Douglas County, Nevada",C2382,"Gardnerville Ranchos, NV-CA MicroSA",CS456,"Reno-Carson City-Gardnerville Ranchos, NV-CA CSA"
32007,"Elko County, Nevada",C2122,"Elko, NV MicroSA",,
32011,"Eureka County, Nevada",C2122,"Elko, NV MicroSA",,
32013,"Humboldt County, Nevada",C4908,"Winnemucca, NV MicroSA",,
32019,"Lyon County, Nevada",C3990,"Reno, NV MSA",CS456,"Reno-Carson City-Gardnerville Ranchos, NV-CA CSA"
32023,"Nye County, Nevada",C3722,"Pahrump, NV MicroSA",CS332,"Las Vegas-Henderson, NV CSA"
32029,"Storey County, Nevada",C3990,"Reno, NV MSA",CS456,"Reno-Carson City-Gardnerville Ranchos, NV-CA CSA"
32031,"Washoe County, Nevada",C3990,"Reno, NV MSA",CS456,"Reno-Carson City-Gardnerville Ranchos, NV-CA CSA"
32510,"Carson City, Nevada",C1618,"Carson City, NV MSA",CS456,"Reno-Carson City-Gardnerville Ranchos, NV-CA CSA"
33001,"Belknap County, New Hampshire",C2906,"Laconia, NH MicroSA",CS148,"Boston-Worcester-Providence, MA-RI-NH CSA"
33005,"Cheshire County, New Hampshire",C2830,"Keene, NH MicroSA",CS313,"Keene-Brattleboro, NH-VT CSA"
33009,"Grafton County, New Hampshire",C3015,"Lebanon-Claremont, NH-VT MicroSA",,
33011,"Hillsborough County, New Hampshire",C3170,"Manchester-Nashua, NH MSA",CS148,"Boston-Worcester-Providence, MA-RI-NH CSA"
33013,"Merrimack County, New Hampshire",C1818,"Concord, NH MicroSA",CS148,"Boston-Worcester-Providence, MA-RI-NH CSA"
33015,"Rockingham County, New Hampshire",C1446,"Boston-Cambridge-Newton, MA-NH MSA",CS148,"Boston-Worcester-Providence, MA-RI-NH CSA"
33017,"Strafford County, New Hampshire",C1446,"Boston-Cambridge-Newton, MA-NH MSA",CS148,"Boston-Worcester-Providence, MA-RI-NH CSA"
33019,"Sullivan County, New Hampshire",C3015,"Lebanon-Claremont, NH-VT MicroSA",,
34001,"Atlantic County, New Jersey",C1210,"Atlantic City-Hammonton, NJ MSA",CS428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CSA"
34003,"Bergen County, New Jersey",C3562,"New York-Newark-Jersey City, NY-NJ MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
34005,"Burlington County, New Jersey",C3798,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",CS428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CSA"
34007,"Camden County, New Jersey",C3798,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",CS428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CSA"
34009,"Cape May County, New Jersey",C1210,"Atlantic City-Hammonton, NJ MSA",CS428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CSA"
34011,"Cumberland County, New Jersey",C4722,"Vineland, NJ MSA",CS428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CSA"
34013,"Essex County, New Jersey",C3562,"New York-Newark-Jersey City, NY-NJ MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
34015,"Gloucester County, New Jersey",C3798,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",CS428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CSA"
34017,"Hudson County, New Jersey",C3562,"New York-Newark-Jersey City, NY-NJ MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
34019,"Hunterdon County, New Jersey",C3562,"New York-Newark-Jersey City, NY-NJ MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
34021,"Mercer County, New Jersey",C4594,"Trenton-Princeton, NJ MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
34023,"Middlesex County, New Jersey",C3562,"New York-Newark-Jersey City, NY-NJ MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
34025,"Monmouth County, New Jersey",C3562,"New York-Newark-Jersey City, NY-NJ MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
34027,"Morris County, New Jersey",C3562,"New York-Newark-Jersey City, NY-NJ MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
34029,"Ocean County, New Jersey",C3562,"New York-Newark-Jersey City, NY-NJ MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
34031,"Passaic County, New Jersey",C3562,"New York-Newark-Jersey City, NY-NJ MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
34033,"Salem County, New Jersey",C3798,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",CS428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CSA"
34035,"Somerset County, New Jersey",C3562,"New York-Newark-Jersey City, NY-NJ MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
34037,"Sussex County, New Jersey",C3562,"New York-Newark-Jersey City, NY-NJ MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
34039,"Union County, New Jersey",C3562,"New York-Newark-Jersey City, NY-NJ MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
34041,"Warren County, New Jersey",C1090,"Allentown-Bethlehem-Easton, PA-NJ MSA",CS106,"Allentown-Bethlehem-East Stroudsburg, PA-NJ CSA"
35001,"Bernalillo County, New Mexico",C1074,"Albuquerque, NM MSA",CS105,"Albuquerque-Santa Fe-Los Alamos, NM CSA"
35005,"Chaves County, New Mexico",C4074,"Roswell, NM MicroSA",,
35009,"Curry County, New Mexico",C1758,"Clovis, NM MicroSA",,
35013,"Dona Ana County, New Mexico",C2974,"Las Cruces, NM MSA",CS238,"El Paso-Las Cruces, TX-NM CSA"
35015,"Eddy County, New Mexico",C1610,"Carlsbad-Artesia, NM MicroSA",,
35017,"Grant County, New Mexico",C4350,"Silver City, NM MicroSA",,
35025,"Lea County, New Mexico",C2602,"Hobbs, NM MicroSA",,
35027,"Lincoln County, New Mexico",C4076,"Ruidoso, NM MicroSA",,
35028,"Los Alamos County, New Mexico",C3106,"Los Alamos, NM MicroSA",CS105,"Albuquerque-Santa Fe-Los Alamos, NM CSA"
35029,"Luna County, New Mexico",C1970,"Deming, NM MicroSA",,
35031,"McKinley County, New Mexico",C2370,"Gallup, NM MicroSA",,
35033,"Mora County, New Mexico",C2978,"Las Vegas, NM MicroSA",CS105,"Albuquerque-Santa Fe-Los Alamos, NM CSA"
35035,"Otero County, New Mexico",C1046,"Alamogordo, NM MicroSA",,
35039,"Rio Arriba County, New Mexico",C2158,"Espanola, NM MicroSA",CS105,"Albuquerque-Santa Fe-Los Alamos, NM CSA"
35041,"Roosevelt County, New Mexico",C1758,"Clovis, NM MicroSA",,
35043,"Sandoval County, New Mexico",C1074,"Albuquerque, NM MSA",CS105,"Albuquerque-Santa Fe-Los Alamos, NM CSA"
35045,"San Juan County, New Mexico",C2214,"Farmington, NM MSA",,
35047,"San Miguel County, New Mexico",C2978,"Las Vegas, NM MicroSA",CS105,"Albuquerque-Santa Fe-Los Alamos, NM CSA"
35049,"Santa Fe County, New Mexico",C4214,"Santa Fe, NM MSA",CS105,"Albuquerque-Santa Fe-Los Alamos, NM CSA"
35055,"Taos County, New Mexico",C4534,"Taos, NM MicroSA",,
35057,"Torrance County, New Mexico",C1074,"Albuquerque, NM MSA",CS105,"Albuquerque-Santa Fe-Los Alamos, NM CSA"
35061,"Valencia County, New Mexico",C1074,"Albuquerque, NM MSA",CS105,"Albuquerque-Santa Fe-Los Alamos, NM CSA"
36001,"Albany County, New York",C1058,"Albany-Schenectady-Troy, NY MSA",CS104,"Albany-Schenectady, NY CSA"
36005,"Bronx County, New York",C3562,"New York-Newark-Jersey City, NY-NJ MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
36007,"Broome County, New York",C1378,"Binghamton, NY MSA",,
36009,"Cattaraugus County, New York",C3646,"Olean, NY MicroSA",CS160,"Buffalo-Cheektowaga-Olean, NY CSA"
36011,"Cayuga County, New York",C1218,"Auburn, NY MicroSA",CS532,"Syracuse-Auburn, NY CSA"
36013,"Chautauqua County, New York",C2746,"Jamestown-Dunkirk, NY MicroSA",,
36015,"Chemung County, New York",C2130,"Elmira, NY MSA",CS236,"Elmira-Corning, NY CSA"
36019,"Clinton County, New York",C3846,"Plattsburgh, NY MicroSA",,
36021,"Columbia County, New York",C2646,"Hudson, NY MicroSA",CS104,"Albany-Schenectady, NY CSA"
36023,"Cortland County, New York",C1866,"Cortland, NY MicroSA",CS296,"Ithaca-Cortland, NY CSA"
36027,"Dutchess County, New York",C2888,"Kiryas Joel-Poughkeepsie-Newburgh, NY MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
36029,"Erie County, New York",C1538,"Buffalo-Cheektowaga, NY MSA",CS160,"Buffalo-Cheektowaga-Olean, NY CSA"
36035,"Fulton County, New York",C2410,"Gloversville, NY MicroSA",CS104,"Albany-Schenectady, NY CSA"
36037,"Genesee County, New York",C1286,"Batavia, NY MicroSA",CS464,"Rochester-Batavia-Seneca Falls, NY CSA"
36043,"Herkimer County, New York",C4654,"Utica-Rome, NY MSA",,
36045,"Jefferson County, New York",C4806,"Watertown-Fort Drum, NY MSA",,
36047,"Kings County, New York",C3562,"New York-Newark-Jersey City, NY-NJ MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
36051,"Livingston County, New York",C4038,"Rochester, NY MSA",CS464,"Rochester-Batavia-Seneca Falls, NY CSA"
36053,"Madison County, New York",C4506,"Syracuse, NY MSA",CS532,"Syracuse-Auburn, NY CSA"
36055,"Monroe County, New York",C4038,"Rochester, NY MSA",CS464,"Rochester-Batavia-Seneca Falls, NY CSA"
36057,"Montgomery County, New York",C1122,"Amsterdam, NY MicroSA",CS104,"Albany-Schenectady, NY CSA"
36059,"Nassau County, New York",C3562,"New York-Newark-Jersey City, NY-NJ MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
36061,"New York County, New York",C3562,"New York-Newark-Jersey City, NY-NJ MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
36063,"Niagara County, New York",C1538,"Buffalo-Cheektowaga, NY MSA",CS160,"Buffalo-Cheektowaga-Olean, NY CSA"
36065,"Oneida County, New York",C4654,"Utica-Rome, NY MSA",,
36067,"Onondaga County, New York",C4506,"Syracuse, NY MSA",CS532,"Syracuse-Auburn, NY CSA"
36069,"Ontario County, New York",C4038,"Rochester, NY MSA",CS464,"Rochester-Batavia-Seneca Falls, NY CSA"
36071,"Orange County, New York",C2888,"Kiryas Joel-Poughkeepsie-Newburgh, NY MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
36073,"Orleans County, New York",C4038,"Rochester, NY MSA",CS464,"Rochester-Batavia-Seneca Falls, NY CSA"
36075,"Oswego County, New York",C4506,"Syracuse, NY MSA",CS532,"Syracuse-Auburn, NY CSA"
36077,"Otsego County, New York",C3658,"Oneonta, NY MicroSA",,
36079,"Putnam County, New York",C3562,"New York-Newark-Jersey City, NY-NJ MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
36081,"Queens County, New York",C3562,"New York-Newark-Jersey City, NY-NJ MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
36083,"Rensselaer County, New York",C1058,"Albany-Schenectady-Troy, NY MSA",CS104,"Albany-Schenectady, NY CSA"
36085,"Richmond County, New York",C3562,"New York-Newark-Jersey City, NY-NJ MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
36087,"Rockland County, New York",C3562,"New York-Newark-Jersey City, NY-NJ MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
36089,"St. Lawrence County, New York",C3239,"Massena-Ogdensburg, NY MicroSA",,
36091,"Saratoga County, New York",C1058,"Albany-Schenectady-Troy, NY MSA",CS104,"Albany-Schenectady, NY CSA"
36093,"Schenectady County, New York",C1058,"Albany-Schenectady-Troy, NY MSA",CS104,"Albany-Schenectady, NY CSA"
36095,"Schoharie County, New York",C1058,"Albany-Schenectady-Troy, NY MSA",CS104,"Albany-Schenectady, NY CSA"
36099,"Seneca County, New York",C4290,"Seneca Falls, NY MicroSA",CS464,"Rochester-Batavia-Seneca Falls, NY CSA"
36101,"Steuben County, New York",C1850,"Corning, NY MicroSA",CS236,"Elmira-Corning, NY CSA"
36103,"Suffolk County, New York",C3562,"New York-Newark-Jersey City, NY-NJ MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
36105,"Sullivan County, New York",C3391,"Monticello, NY MicroSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
36107,"Tioga County, New York",C1378,"Binghamton, NY MSA",,
36109,"Tompkins County, New York",C2706,"Ithaca, NY MSA",CS296,"Ithaca-Cortland, NY CSA"
36111,"Ulster County, New York",C2874,"Kingston, NY MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
36113,"Warren County, New York",C2402,"Glens Falls, NY MSA",CS104,"Albany-Schenectady, NY CSA"
36115,"Washington County, New York",C2402,"Glens Falls, NY MSA",CS104,"Albany-Schenectady, NY CSA"
36117,"Wayne County, New York",C4038,"Rochester, NY MSA",CS464,"Rochester-Batavia-Seneca Falls, NY CSA"
36119,"Westchester County, New York",C3562,"New York-Newark-Jersey City, NY-NJ MSA",CS408,"New York-Newark, NY-NJ-CT-PA CSA"
37001,"Alamance County, North Carolina",C1550,"Burlington, NC MSA",CS268,"Greensboro--Winston-Salem--High Point, NC CSA"
37003,"Alexander County, North Carolina",C2586,"Hickory-Lenoir-Morganton, NC MSA",CS172,"Charlotte-Concord, NC-SC CSA"
37007,"Anson County, North Carolina",C1674,"Charlotte-Concord-Gastonia, NC-SC MSA",CS172,"Charlotte-Concord, NC-SC CSA"
37013,"Beaufort County, North Carolina",C4782,"Washington, NC MicroSA",CS274,"Greenville-Washington, NC CSA"
37019,"Brunswick County, North Carolina",C4890,"Wilmington, NC MSA",,
37021,"Buncombe County, North Carolina",C1170,"Asheville, NC MSA",CS120,"Asheville-Waynesville-Brevard, NC CSA"
37023,"Burke County, North Carolina",C2586,"Hickory-Lenoir-Morganton, NC MSA",CS172,"Charlotte-Concord, NC-SC CSA"
37025,"Cabarrus County, North Carolina",C1674,"Charlotte-Concord-Gastonia, NC-SC MSA",CS172,"Charlotte-Concord, NC-SC CSA"
37027,"Caldwell County, North Carolina",C2586,"Hickory-Lenoir-Morganton, NC MSA",CS172,"Charlotte-Concord, NC-SC CSA"
37029,"Camden County, North Carolina",C4726,"Virginia Beach-Chesapeake-Norfolk, VA-NC MSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA"
37031,"Carteret County, North Carolina",C3398,"Morehead City, NC MicroSA",CS404,"New Bern-Morehead City, NC CSA"
37035,"Catawba County, North Carolina",C2586,"Hickory-Lenoir-Morganton, NC MSA",CS172,"Charlotte-Concord, NC-SC CSA"
37037,"Chatham County, North Carolina",C2050,"Durham-Chapel Hill, NC MSA",CS450,"Raleigh-Durham-Cary, NC CSA"
37045,"Cleveland County, North Carolina",C4314,"Shelby-Kings Mountain, NC MicroSA",CS172,"Charlotte-Concord, NC-SC CSA"
37049,"Craven County, North Carolina",C3510,"New Bern, NC MicroSA",CS404,"New Bern-Morehead City, NC CSA"
37051,"Cumberland County, North Carolina",C2218,"Fayetteville, NC MSA",CS246,"Fayetteville-Lumberton-Pinehurst, NC CSA"
37053,"Currituck County, North Carolina",C4726,"Virginia Beach-Chesapeake-Norfolk, VA-NC MSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA"
37055,"Dare County, North Carolina",C2862,"Kill Devil Hills, NC MicroSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA"
37057,"Davidson County, North Carolina",C4918,"Winston-Salem, NC MSA",CS268,"Greensboro--Winston-Salem--High Point, NC CSA"
37059,"Davie County, North Carolina",C4918,"Winston-Salem, NC MSA",CS268,"Greensboro--Winston-Salem--High Point, NC CSA"
37063,"Durham County, North Carolina",C2050,"Durham-Chapel Hill, NC MSA",CS450,"Raleigh-Durham-Cary, NC CSA"
37065,"Edgecombe County, North Carolina",C4058,"Rocky Mount, NC MSA",CS468,"Rocky Mount-Wilson-Roanoke Rapids, NC CSA"
37067,"Forsyth County, North Carolina",C4918,"Winston-Salem, NC MSA",CS268,"Greensboro--Winston-Salem--High Point, NC CSA"
37069,"Franklin County, North Carolina",C3958,"Raleigh-Cary, NC MSA",CS450,"Raleigh-Durham-Cary, NC CSA"
37071,"Gaston County, North Carolina",C1674,"Charlotte-Concord-Gastonia, NC-SC MSA",CS172,"Charlotte-Concord, NC-SC CSA"
37073,"Gates County, North Carolina",C4726,"Virginia Beach-Chesapeake-Norfolk, VA-NC MSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA"
37081,"Guilford County, North Carolina",C2466,"Greensboro-High Point, NC MSA",CS268,"Greensboro--Winston-Salem--High Point, NC CSA"
37083,"Halifax County, North Carolina",C4026,"Roanoke Rapids, NC MicroSA",CS468,"Rocky Mount-Wilson-Roanoke Rapids, NC CSA"
37085,"Harnett County, North Carolina",C1136,"Anderson Creek, NC MicroSA",CS450,"Raleigh-Durham-Cary, NC CSA"
37087,"Haywood County, North Carolina",C4820,"Waynesville, NC MicroSA",CS120,"Asheville-Waynesville-Brevard, NC CSA"
37089,"Henderson County, North Carolina",C1170,"Asheville, NC MSA",CS120,"Asheville-Waynesville-Brevard, NC CSA"
37093,"Hoke County, North Carolina",C2218,"Fayetteville, NC MSA",CS246,"Fayetteville-Lumberton-Pinehurst, NC CSA"
37097,"Iredell County, North Carolina",C1674,"Charlotte-Concord-Gastonia, NC-SC MSA",CS172,"Charlotte-Concord, NC-SC CSA"
37101,"Johnston County, North Carolina",C3958,"Raleigh-Cary, NC MSA",CS450,"Raleigh-Durham-Cary, NC CSA"
37103,"Jones County, North Carolina",C3510,"New Bern, NC MicroSA",CS404,"New Bern-Morehead City, NC CSA"
37105,"Lee County, North Carolina",C4182,"Sanford, NC MicroSA",CS450,"Raleigh-Durham-Cary, NC CSA"
37107,"Lenoir County, North Carolina",C2882,"Kinston, NC MicroSA",,
37109,"Lincoln County, North Carolina",C1674,"Charlotte-Concord-Gastonia, NC-SC MSA",CS172,"Charlotte-Concord, NC-SC CSA"
37111,"McDowell County, North Carolina",C3200,"Marion, NC MicroSA",CS172,"Charlotte-Concord, NC-SC CSA"
37115,"Madison County, North Carolina",C1170,"Asheville, NC MSA",CS120,"Asheville-Waynesville-Brevard, NC CSA"
37119,"Mecklenburg County, North Carolina",C1674,"Charlotte-Concord-Gastonia, NC-SC MSA",CS172,"Charlotte-Concord, NC-SC CSA"
37125,"Moore County, North Carolina",C3824,"Pinehurst-Southern Pines, NC MSA",CS246,"Fayetteville-Lumberton-Pinehurst, NC CSA"
37127,"Nash County, North Carolina",C4058,"Rocky Mount, NC MSA",CS468,"Rocky Mount-Wilson-Roanoke Rapids, NC CSA"
37129,"New Hanover County, North Carolina",C4890,"Wilmington, NC MSA",,
37131,"Northampton County, North Carolina",C4026,"Roanoke Rapids, NC MicroSA",CS468,"Rocky Mount-Wilson-Roanoke Rapids, NC CSA"
37133,"Onslow County, North Carolina",C2734,"Jacksonville, NC MSA",,
37135,"Orange County, North Carolina",C2050,"Durham-Chapel Hill, NC MSA",CS450,"Raleigh-Durham-Cary, NC CSA"
37137,"Pamlico County, North Carolina",C3510,"New Bern, NC MicroSA",CS404,"New Bern-Morehead City, NC CSA"
37139,"Pasquotank County, North Carolina",C2102,"Elizabeth City, NC MicroSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA"
37141,"Pender County, North Carolina",C4890,"Wilmington, NC MSA",,
37145,"Person County, North Carolina",C2050,"Durham-Chapel Hill, NC MSA",CS450,"Raleigh-Durham-Cary, NC CSA"
37147,"Pitt County, North Carolina",C2478,"Greenville, NC MSA",CS274,"Greenville-Washington, NC CSA"
37151,"Randolph County, North Carolina",C2466,"Greensboro-High Point, NC MSA",CS268,"Greensboro--Winston-Salem--High Point, NC CSA"
37153,"Richmond County, North Carolina",C4046,"Rockingham, NC MicroSA",CS246,"Fayetteville-Lumberton-Pinehurst, NC CSA"
37155,"Robeson County, North Carolina",C3130,"Lumberton, NC MicroSA",CS246,"Fayetteville-Lumberton-Pinehurst, NC CSA"
37157,"Rockingham County, North Carolina",C2466,"Greensboro-High Point, NC MSA",CS268,"Greensboro--Winston-Salem--High Point, NC CSA"
37159,"Rowan County, North Carolina",C1674,"Charlotte-Concord-Gastonia, NC-SC MSA",CS172,"Charlotte-Concord, NC-SC CSA"
37161,"Rutherford County, North Carolina",C2258,"Forest City, NC MicroSA",,
37165,"Scotland County, North Carolina",C2990,"Laurinburg, NC MicroSA",CS246,"Fayetteville-Lumberton-Pinehurst, NC CSA"
37167,"Stanly County, North Carolina",C1062,"Albemarle, NC MicroSA",CS172,"Charlotte-Concord, NC-SC CSA"
37169,"Stokes County, North Carolina",C4918,"Winston-Salem, NC MSA",CS268,"Greensboro--Winston-Salem--High Point, NC CSA"
37171,"Surry County, North Carolina",C3434,"Mount Airy, NC MicroSA",CS268,"Greensboro--Winston-Salem--High Point, NC CSA"
37175,"Transylvania County, North Carolina",C1482,"Brevard, NC MicroSA",CS120,"Asheville-Waynesville-Brevard, NC CSA"
37179,"Union County, North Carolina",C1674,"Charlotte-Concord-Gastonia, NC-SC MSA",CS172,"Charlotte-Concord, NC-SC CSA"
37181,"Vance County, North Carolina",C2578,"Henderson, NC MicroSA",CS450,"Raleigh-Durham-Cary, NC CSA"
37183,"Wake County, North Carolina",C3958,"Raleigh-Cary, NC MSA",CS450,"Raleigh-Durham-Cary, NC CSA"
37189,"Watauga County, North Carolina",C1438,"Boone, NC MicroSA",,
37191,"Wayne County, North Carolina",C2414,"Goldsboro, NC MSA",,
37193,"Wilkes County, North Carolina",C3590,"North Wilkesboro, NC MicroSA",,
37195,"Wilson County, North Carolina",C4898,"Wilson, NC MicroSA",CS468,"Rocky Mount-Wilson-Roanoke Rapids, NC CSA"
37197,"Yadkin County, North Carolina",C4918,"Winston-Salem, NC MSA",CS268,"Greensboro--Winston-Salem--High Point, NC CSA"
38007,"Billings County, North Dakota",C1986,"Dickinson, ND MicroSA",,
38015,"Burleigh County, North Dakota",C1390,"Bismarck, ND MSA",,
38017,"Cass County, North Dakota",C2202,"Fargo, ND-MN MSA",CS244,"Fargo-Wahpeton, ND-MN CSA"
38025,"Dunn County, North Dakota",C1986,"Dickinson, ND MicroSA",,
38035,"Grand Forks County, North Dakota",C2422,"Grand Forks, ND-MN MSA",,
38049,"McHenry County, North Dakota",C3350,"Minot, ND MSA",,
38059,"Morton County, North Dakota",C1390,"Bismarck, ND MSA",,
38065,"Oliver County, North Dakota",C1390,"Bismarck, ND MSA",,
38075,"Renville County, North Dakota",C3350,"Minot, ND MSA",,
38077,"Richland County, North Dakota",C4742,"Wahpeton, ND-MN MicroSA",CS244,"Fargo-Wahpeton, ND-MN CSA"
38089,"Stark County, North Dakota",C1986,"Dickinson, ND MicroSA",,
38093,"Stutsman County, North Dakota",C2742,"Jamestown, ND MicroSA",,
38101,"Ward County, North Dakota",C3350,"Minot, ND MSA",,
38105,"Williams County, North Dakota",C4878,"Williston, ND MicroSA",,
39003,"Allen County, Ohio",C3062,"Lima, OH MSA",CS338,"Lima-Van Wert-Celina, OH CSA"
39005,"Ashland County, Ohio",C1174,"Ashland, OH MicroSA",CS360,"Mansfield-Ashland-Bucyrus, OH CSA"
39007,"Ashtabula County, Ohio",C1741,"Cleveland, OH MSA",CS184,"Cleveland-Akron-Canton, OH CSA"
39009,"Athens County, Ohio",C1190,"Athens, OH MicroSA",CS198,"Columbus-Marion-Zanesville, OH CSA"
39011,"Auglaize County, Ohio",C4754,"Wapakoneta, OH MicroSA",CS338,"Lima-Van Wert-Celina, OH CSA"
39013,"Belmont County, Ohio",C4854,"Wheeling, WV-OH MSA",,
39015,"Brown County, Ohio",C1714,"Cincinnati, OH-KY-IN MSA",CS178,"Cincinnati-Wilmington, OH-KY-IN CSA"
39017,"Butler County, Ohio",C1714,"Cincinnati, OH-KY-IN MSA",CS178,"Cincinnati-Wilmington, OH-KY-IN CSA"
39019,"Carroll County, Ohio",C1594,"Canton-Massillon, OH MSA",CS184,"Cleveland-Akron-Canton, OH CSA"
39021,"Champaign County, Ohio",C4650,"Urbana, OH MicroSA",CS212,"Dayton-Springfield-Kettering, OH CSA"
39023,"Clark County, Ohio",C4422,"Springfield, OH MSA",CS212,"Dayton-Springfield-Kettering, OH CSA"
39025,"Clermont County, Ohio",C1714,"Cincinnati, OH-KY-IN MSA",CS178,"Cincinnati-Wilmington, OH-KY-IN CSA"
39027,"Clinton County, Ohio",C4894,"Wilmington, OH MicroSA",CS178,"Cincinnati-Wilmington, OH-KY-IN CSA"
39029,"Columbiana County, Ohio",C4140,"Salem, OH MicroSA",CS566,"Youngstown-Warren-Salem, OH CSA"
39031,"Coshocton County, Ohio",C1874,"Coshocton, OH MicroSA",CS184,"Cleveland-Akron-Canton, OH CSA"
39033,"Crawford County, Ohio",C1534,"Bucyrus, OH MicroSA",CS360,"Mansfield-Ashland-Bucyrus, OH CSA"
39035,"Cuyahoga County, Ohio",C1741,"Cleveland, OH MSA",CS184,"Cleveland-Akron-Canton, OH CSA"
39037,"Darke County, Ohio",C2482,"Greenville, OH MicroSA",CS212,"Dayton-Springfield-Kettering, OH CSA"
39039,"Defiance County, Ohio",C1958,"Defiance, OH MicroSA",,
39041,"Delaware County, Ohio",C1814,"Columbus, OH MSA",CS198,"Columbus-Marion-Zanesville, OH CSA"
39043,"Erie County, Ohio",C4178,"Sandusky, OH MSA",CS184,"Cleveland-Akron-Canton, OH CSA"
39045,"Fairfield County, Ohio",C1814,"Columbus, OH MSA",CS198,"Columbus-Marion-Zanesville, OH CSA"
39047,"Fayette County, Ohio",C4792,"Washington Court House, OH MicroSA",CS198,"Columbus-Marion-Zanesville, OH CSA"
39049,"Franklin County, Ohio",C1814,"Columbus, OH MSA",CS198,"Columbus-Marion-Zanesville, OH CSA"
39051,"Fulton County, Ohio",C4578,"Toledo, OH MSA",,
39053,"Gallia County, Ohio",C2368,"Gallipolis, OH MicroSA",,
39055,"Geauga County, Ohio",C1741,"Cleveland, OH MSA",CS184,"Cleveland-Akron-Canton, OH CSA"
39057,"Greene County, Ohio",C1943,"Dayton-Kettering-Beavercreek, OH MSA",CS212,"Dayton-Springfield-Kettering, OH CSA"
